APP_ID,REVIEWER NAME,COMMENT,TIME,REPLY COMMENT,LIKES,REPLY TIME,RATING
UOB Mighty Malaysia,fung yan li,Totally cannot check the balance. It's like an empty apps. Super lousy. Pls fix the problems asap. After upgrade it's worse than the previous apps.,"03/09/2016, 03:25:46",,1,Not replied,1
UOB Mighty Malaysia,Miss Mommy,The old one is better.This one is a bit complicated.Don't like this very much.,"03/15/2016, 22:33:33",,0,Not replied,2
UOB Mighty Malaysia,Leck Eddy,"Better than the old app , hang a few times but is new so still understanding, many function n make us easily to make payment n transfer! Keep up the good work n keep improve!!!!!I still love UOB than other bank in singapore cos only them accept  $2 $5 for those doing business easier to deposit!","03/06/2016, 22:07:26",,0,Not replied,4
UOB Mighty Malaysia,Trist Ace,"It will be better to make the OTP access before showing the balance as it work as second security check point. Can tell the team put a lot of affort in it, more appliction supported and fancy, however since this is confidential apps for customers it will be great to make it simple, direct & secured. Still like the old version better.","03/07/2016, 19:35:27",,0,Not replied,2
UOB Mighty Malaysia,Andrew Timothy Tio,Simply cant access!,"03/09/2016, 22:37:28",,0,Not replied,1
UOB Mighty Malaysia,champ lim,App are mean to be straight forward and not let user even think which button to navigate,"03/14/2016, 21:11:02",,0,Not replied,1
UOB Mighty Malaysia,Tiffany Bick,I've always wonder why in Korean drama ppl can use phone to make pymt... now with the new app I can use it to pay... excited abt the new feature. Viewing also clearer and like the interface!! Glad that UOB is always improving!! Keep it up!!,"03/08/2016, 11:28:59",,0,Not replied,5
UOB Mighty Malaysia,Sandra Wee,I like old system then thjs new one,"03/14/2016, 02:23:14",,0,Not replied,1
UOB Mighty Malaysia,ryan lim,"I've just installed n brushing aside all the negative comments. True enough the app just hang. Tried rebooting a few times but it didn't help. Pls save the advertising cost n get this fixed up asap. Meanwhile, pls allow us to use the old apps.","03/12/2016, 07:09:47",,0,Not replied,1
UOB Mighty Malaysia,Tiong Poey Gan,Credit card limits is shown and how much is used but did not even show the remaining credit available to use.  Need to manually calculate what u have remain unlike old app did show.,"03/13/2016, 14:37:27",,0,Not replied,1
UOB Mighty Malaysia,Marcus Chua,Should not terminate old version and introduce the new version when the new one is not totally ready. Cant do future dated transfer! etc It is causing lots of inconvenience to the customers!,"03/12/2016, 10:40:58",,0,Not replied,1
UOB Mighty Malaysia,Priscilla Pang,Earlier version simpler for banking matters. That's what I need the apps for. The dining etc are not important.,"03/15/2016, 23:05:37",,0,Not replied,2
UOB Mighty Malaysia,Wei keat teh,Nicer interface. Tad sluggish,"03/07/2016, 21:38:43",,0,Not replied,3
UOB Mighty Malaysia,Goh C P,Why launch an update when it hv not been tested. Now I hv to rush to atm machine to transfer fund. Big disappointment,"03/15/2016, 15:54:03",,0,Not replied,1
UOB Mighty Malaysia,Ricky Chee,Screenshots not allowed due to security policy? How do i prove that i have made the funds transfer? Please give me back my screenshot feature. The earlier version was much more user friendly,"03/12/2016, 23:31:11",,0,Not replied,1
UOB Mighty Malaysia,Yo Baby,Waited for sms otp till times up then the sms arrived. Or did not receive. Messy & complicated. Revert to the previous one while u fix this. **just received the sms otp! Says to key in by 11.25 am but I received at 11.30 am. **,"03/07/2016, 11:32:30",,0,Not replied,2
UOB Mighty Malaysia,Kopio King,"Old version has future dated payment but new version does not have and cannot close app after logged out, so is this upgrade or downgrade version???","03/09/2016, 21:06:05",,0,Not replied,2
UOB Mighty Malaysia,Yun Huda,I can't open the app on my lenovo hp. Now im unable to do ibanking thru my hp. Pls rectify the problem asap.,"03/09/2016, 12:03:26",,0,Not replied,1
UOB Mighty Malaysia,WH Ang,"Lost the most important function I used the mobile service for, which is to manage my fund transfer. UOB shouldn't make the app switch when the app is not ready.","03/15/2016, 06:55:25",,1,Not replied,1
UOB Mighty Malaysia,Siti Khadijah Mahfuh,Sleek interface but the only set back is that once you logged in the first thing you will see is the bank account balance. Is there a way to change the front screen?,"03/12/2016, 08:08:58",,0,Not replied,3
UOB Mighty Malaysia,Alfred Lau,"If you want to force people off the old app, the least you can do is to not restrict it to non-rooted device. Now, I can't access my account using the old app, and I can't access my account using the new app too.","03/10/2016, 18:02:04",,1,Not replied,1
UOB Mighty Malaysia,allan hunter,The previous app was simple and easy to use. This isn't,"03/12/2016, 14:50:27",,1,Not replied,2
UOB Mighty Malaysia,Kesmond See,Please roll out something unless it is fully functional. Why waste ur resources making sth useless,"03/15/2016, 02:10:14",,0,Not replied,1
UOB Mighty Malaysia,danny lim,Get it ready before forcing your customers to switch to this. So slow and features which were available in the old version is still not available in this.,"03/08/2016, 20:29:11",,0,Not replied,1
UOB Mighty Malaysia,Vincent Ng ST,"can't take screen shot on Android version, is no problem on iOS. Some transactions have to use computer version instead of mobile version.","03/16/2016, 22:21:44",,0,Not replied,2
UOB Mighty Malaysia,GARY YEOW,"New apps doesn't allow screenshot (probably for security reasons). However, please allow to generate in pdf or jpg so that we can send to the other party after transactions. Thank you.","03/11/2016, 10:15:43",,0,Not replied,1
UOB Mighty Malaysia,Warwick Farrer,It appears there is no way to buy and sell gold on this version. Not a good experience.,"03/08/2016, 19:18:06",,0,Not replied,1
UOB Mighty Malaysia,Chris Kua,Can't even use in rooted android. And now I totally can't even use the previous UOB Mobile App.,"03/12/2016, 13:07:47",,0,Not replied,1
UOB Mighty Malaysia,Jameel Hussain,"The new app is ok, but every time shows update screen on startup even after updating. Need to click on update now which brings to play store then need to click open to use the app.","03/24/2016, 20:54:29",,0,Not replied,3
UOB Mighty Malaysia,Jimmy Leow,App does not allow me to key in my username nor password. Useless app.,"03/09/2016, 17:10:57",,0,Not replied,1
UOB Mighty Malaysia,May Theng Tan,No response at all. Not even able to enter id. Force to upgrade to almighty for the worse,"03/12/2016, 21:28:17",,0,Not replied,1
UOB Mighty Malaysia,Kai Leong Wong,"Getting excited on NFC payment! After 4 months of waiting, eventually NFC payment is available on nexus 6P . thank you","03/08/2016, 20:30:09","Hi Kai Leong

We have made V1.5 available. You can now use Pay with UOB Mighty on your Nexus 6P.

Regards
Dennis on behalf of UOB PFS Mobile team",0,"03/05/2016, 16:06:41",4
UOB Mighty Malaysia,Mousey Yeoh,That might prolly be 1/4 of us out there. Change it!,"03/08/2016, 10:26:09",,0,Not replied,1
UOB Mighty Malaysia,Lin Shen Kh'ng,All the changes made it difficult. With so many steps requirement. Fed up!,"03/10/2016, 22:57:31",,0,Not replied,1
UOB Mighty Malaysia,Kelvin Ng,"This app need to be improve. Can't screen shot. Very messy in the payee portion, it doesn't follow the alphabetical order.","03/11/2016, 15:54:37",,0,Not replied,1
UOB Mighty Malaysia,xem,Love the paywave feature...but hates that I can't screenshot my funds transfer now,"03/05/2016, 09:27:51","Hi Samuel

Thanks for your positive feedback. We are looking at how we can facilitate you to capture the information without a screenshot.

Audwin on behalf of UOB PFS Mobile team",0,"03/05/2016, 16:08:10",4
UOB Mighty Malaysia,Rajen Arasu,"Been using the older version UOB app,  just downloaded this new version,  so far I am impressed by it, and I've just logged in once...still exploring it's new features...good job guys.","03/05/2016, 21:25:57",,0,Not replied,5
UOB Mighty Malaysia,Siew Ching Ong,Remove function EPS without informing customer... must run to ATM before 8pm to do the payment.... disgrace,"03/15/2016, 16:41:34",,0,Not replied,1
UOB Mighty Malaysia,Geraldine Loo,Unable to view the bill statement summary by month.. do not understand the billed and unbill,"03/09/2016, 07:52:36",,0,Not replied,3
UOB Mighty Malaysia,Eddie Choy,"A hassle to use, I wish they'd bring back the previous app.","03/17/2016, 00:13:00",,0,Not replied,1
UOB Mighty Malaysia,A Google user,"As a result, I overpaid on my credit card.","03/10/2016, 15:08:55",,0,Not replied,2
UOB Mighty Malaysia,Charly Permadi,I dont understand why you need to protect the new app from taking a screenshot.,"03/12/2016, 07:25:45",,1,Not replied,1
UOB Mighty Malaysia,A Google user,Pointless to disable an impt function like that,"03/13/2016, 08:03:21",,1,Not replied,4
UOB Mighty Malaysia,Lawrence Lim,Half hearted roll out. Can't do what i used to be able to on the old app.,"03/12/2016, 09:20:43",,0,Not replied,1
UOB Mighty Malaysia,Alice Meier Tan,"Not user friendly at all, i preferred the old apps anytime","03/07/2016, 08:49:36",,1,Not replied,1
UOB Mighty Malaysia,Florence Chan,Unable to view account summary in one page. Unable to screenshot details for reference to make payment or transfer.,"03/13/2016, 11:37:29",,0,Not replied,2
UOB Mighty Malaysia,Sean Ng,"Efficient, convenient. I can get things done in seconds!","03/14/2016, 20:47:40",,0,Not replied,5
UOB Mighty Malaysia,Jacqueline Chia,This is so user unfriendly! Lousy interface.,"03/17/2016, 01:57:33",,0,Not replied,2
UOB Mighty Malaysia,A Google user,Come on!!! Not work on rooted phone! Just because of your apps i have to format my phone? You have to be kidding me!!!! How mighty is this!,"03/16/2016, 16:25:48",,0,Not replied,1
UOB Mighty Malaysia,Muhammad Nurhikam Mohd Yusof,Can't take screenshots of the transfer i've made due to security reason. NONSENSE !!,"03/16/2016, 10:18:35",,0,Not replied,1
UOB Mighty Malaysia,Ivan Young,Rooted device not supported.,"03/12/2016, 06:37:06",,0,Not replied,1
UOB Mighty Malaysia,Shah Azlee,Worst! Slower than the old one. Not user friendly.,"03/11/2016, 21:50:16",,0,Not replied,1
UOB Mighty Malaysia,Tan Han Sing,I can do multiple times of the above 2 functions without hanging of the phone or PC on the old app and website. Now PC and phone all cannot do editing. The new app sucks.,"03/08/2016, 15:33:13",,0,Not replied,1
UOB Mighty Malaysia,Stacy Kok,New design not bad. Easy to use and has the new function to pay using phone instead of card. The quick pay has improved with clearer instructions also.,"03/11/2016, 15:27:13",,0,Not replied,4
UOB Mighty Malaysia,A Google user,Can't do screenshot to capture funds transfer screen. Not convenient,"03/06/2016, 11:06:53",,0,Not replied,2
UOB Mighty Malaysia,Cedric Siah,The app does not work on my Samsung note 3,"03/15/2016, 13:11:22",,0,Not replied,1
UOB Mighty Malaysia,Yuli Ekawati,"Love the UI, very nice 😍😍😍😍 plus minus icon will be better oso for people who may not understand dr and cr...","03/14/2016, 09:19:16",,0,Not replied,5
UOB Mighty Malaysia,Jasmine Tan,Not really so user friendly compare with the old app.,"03/08/2016, 12:31:10",,0,Not replied,1
UOB Mighty Malaysia,Samantha Chen,Not really user friendly and keep asking me to update app.,"03/09/2016, 21:49:53",,0,Not replied,1
UOB Mighty Malaysia,Janice Ang,Not user friendly compared to the previous version.,"03/07/2016, 06:03:39",,0,Not replied,2
UOB Mighty Malaysia,William Lai,"Looks good but cut to the chase. I want to do transactions not feel good, more navigation to be done than before.","03/09/2016, 07:07:09",,0,Not replied,3
UOB Mighty Malaysia,Sim Steven,Cannot even redeem your uni $,"03/15/2016, 22:26:39",,0,Not replied,2
UOB Mighty Malaysia,Gordon Tay Yew Chiang,Clean interface. Easy to use. But needs to quickly add in all the other features previously available. Can't save screenshot when using android os.,"03/10/2016, 03:40:15",,0,Not replied,3
UOB Mighty Malaysia,Kai Leng,Felt refreshing. One if the new design you can see from mobile apps,"03/05/2016, 22:07:23",,1,Not replied,4
UOB Mighty Malaysia,Jared Loh,Rubbish app. Get it right UOB! Can't take a screenshot.,"03/14/2016, 17:28:55",,0,Not replied,1
UOB Mighty Malaysia,Hema Shrikanth,Too complex .. ui not easy.. more jazz than usability,"03/12/2016, 12:12:17",,0,Not replied,2
UOB Mighty Malaysia,Kenzi Deyond,Making a tranfer is not so simple compared to the past,"03/12/2016, 08:31:59",,0,Not replied,2
UOB Mighty Malaysia,Gavin Sim,Improvement on the previous one! But I feel if there is a section on redemption of uni$ in the app. Tt will rly make it a 1 stop app,"03/12/2016, 14:32:35",,0,Not replied,4
UOB Mighty Malaysia,Alex North,Worst then the old app. Should rename it UOB Lousy.,"03/17/2016, 14:10:04",,0,Not replied,1
UOB Mighty Malaysia,Stemask Soo Chew,"Rubbish, no other words can describe this app..","03/16/2016, 15:42:56",,0,Not replied,1
UOB Mighty Malaysia,A Google user,Transactions take longer to complete,"03/14/2016, 04:00:50",,0,Not replied,2
UOB Mighty Malaysia,tanbp0009,Doesn't work on rooted devices,"03/16/2016, 13:24:17",,0,Not replied,1
UOB Mighty Malaysia,Salam Rohaizad,Keeps on having error connection.,"03/11/2016, 21:08:24",,0,Not replied,1
UOB Mighty Malaysia,Yao Zong Lee,App can't even load. Crash on start up.,"03/09/2016, 01:47:41",,0,Not replied,1
UOB Mighty Malaysia,Danny Lim,Cannot take snapshot of balance enquiry,"03/09/2016, 08:18:38",,0,Not replied,3
UOB Mighty Malaysia,Grace Lim,I did transfer on the app and it's much more simplified compared to last time . The app layout is much better . Kudos👍👍👍,"03/14/2016, 17:52:40",,0,Not replied,5
UOB Mighty Malaysia,Fadzilla Mohd Johari,I have a Note 5 and it worked perfectly until the latest maintenance.,"07/19/2016, 17:17:41",,0,Not replied,2
UOB Mighty Malaysia,Umar Mukhtar,How am I supposed to login if the box is auto-caps enabled?! Please fix it asap.,"03/06/2016, 23:28:20",,0,Not replied,1
UOB Mighty Malaysia,Zai Sam,I need the old app pls...maybe u can just update it like the old app functions etc...i cant even screenshot my transacts....its urgent..😞,"03/10/2016, 21:47:48",,0,Not replied,2
UOB Mighty Malaysia,Hartanto Hartanto,"Forced to download this and still the same mistake, no bloody exit button!!!!!!! This is not iphone!","03/16/2016, 07:47:52",,0,Not replied,1
UOB Mighty Malaysia,Jon G,Doesnt work on Blackberry Priv,"03/15/2016, 21:59:59",,1,Not replied,4
UOB Mighty Malaysia,Serena Loa,Not user friendly...,"03/05/2016, 23:02:27",,0,Not replied,2
UOB Mighty Malaysia,Ferris Aw,I'm experiencing abnormal battery usage with this app. Although it's a very good app. Please review your app. I'm using Samsung Galaxy Note 5.,"03/10/2016, 10:24:52",,0,Not replied,1
UOB Mighty Malaysia,Nijamudeen Deeno,Downgrade from previous version.,"03/12/2016, 06:00:44",,0,Not replied,1
UOB Mighty Malaysia,Prem Chandiramani,Bring back the old interface. It was so much easier to use..,"03/07/2016, 23:39:48",,1,Not replied,1
UOB Mighty Malaysia,Mike Koh,Not able to take a snap shot,"03/13/2016, 19:46:23",,0,Not replied,3
UOB Mighty Malaysia,Cecilia Cheng,Unable to change amt,"03/16/2016, 21:57:37",,0,Not replied,1
UOB Mighty Malaysia,Zeiss Junior,Lousy. Prefer the old one,"03/08/2016, 00:37:45",,0,Not replied,2
UOB Mighty Malaysia,DeeDee Sumocat,Cant copy or share transaction number to seller.,"03/10/2016, 10:50:05",,1,Not replied,1
UOB Mighty Malaysia,Carol lam,App always hang or blank out...,"03/07/2016, 20:04:27",,0,Not replied,2
UOB Mighty Malaysia,Azlynda Mochsen,Since i'm using this app only for transferring purposes. It works fine so far..,"03/08/2016, 08:55:49",,0,Not replied,4
UOB Mighty Malaysia,Muhammadnaim Abdul Rahim,It's not perfect but I have not encountered problems using it yet.,"03/19/2016, 07:00:06",,0,Not replied,5
UOB Mighty Malaysia,Jean Jean,Love the new refreshing look. Screen swipes like windows os,"03/10/2016, 20:56:43",,0,Not replied,4
UOB Mighty Malaysia,Sharon Low,"With this new app, the screen capture function is disable for the ebanking transaction!","03/15/2016, 17:00:08",,0,Not replied,3
UOB Mighty Malaysia,jane lim,i like the design and web interaction! many new selections amd suggestions as compared to the previous App.,"03/10/2016, 09:50:32",,0,Not replied,5
UOB Mighty Malaysia,Jackson Tan,Make simple transactions so complicated,"06/08/2016, 04:24:15",,0,Not replied,1
UOB Mighty Malaysia,Rashiq Zaini,This feels like a downgrade rather than an upgrade.,"03/07/2016, 00:28:52",,1,Not replied,1
UOB Mighty Malaysia,George Ng,I cannot more my more active accounts to the top so I can view it quickly,"03/09/2016, 20:51:33",,0,Not replied,1
UOB Mighty Malaysia,Music HT Tan,Cannot sreenshot unlike other banks app,"03/09/2016, 08:47:51",,2,Not replied,1
UOB Mighty Malaysia,ERP,Stupid....cannot use on rooted devices.....,"03/06/2016, 17:15:54",,0,Not replied,1
UOB Mighty Malaysia,Imran Ramli,Transfer is a hassle...,"03/13/2016, 09:51:28",,0,Not replied,2
UOB Mighty Malaysia,Jean-Sebastien Mouret,"It only shows the available balance, and not the current and overdraft.","03/08/2016, 09:48:39",,0,Not replied,1
UOB Mighty Malaysia,Engel Epia,"Too slowly, too many window, cannot screenshot","03/07/2016, 21:28:01",,0,Not replied,1
UOB Mighty Malaysia,Meikit Cheong,Not friendly and confusing,"03/07/2016, 21:52:52",,0,Not replied,1
UOB Mighty Malaysia,Ben Seow,Prefer Old version,"03/12/2016, 16:29:01",,0,Not replied,1
UOB Mighty Malaysia,Erwin Wong,You do lesss stuff with new downgrade apps,"03/11/2016, 12:00:56",,0,Not replied,1
UOB Mighty Malaysia,SimpleLove SimpleJoy,"Surprisingly easy, fast and smooth to login, pay bills and transfer funds! Still monitoring.","03/15/2016, 06:29:31",,0,Not replied,5
UOB Mighty Malaysia,James Raj,Sucks,"03/12/2016, 02:04:18",,0,Not replied,1
UOB Mighty Malaysia,Jonathan Ling,Sms never came in when sms otp option was selected.,"03/10/2016, 13:12:52",,1,Not replied,1
UOB Mighty Malaysia,Lim Seow Kuan,Seems to have a better interface than previous version. Keep it up.,"03/12/2016, 09:39:11",,0,Not replied,4
UOB Mighty Malaysia,Chris Ang,Doesnt allow me to screenshot my transaction for recording purposes,"03/05/2016, 22:33:14",,0,Not replied,3
UOB Mighty Malaysia,Jatin Chandnani,I am for Malaysia but can't login with my username and password,"03/11/2016, 14:55:05",,0,Not replied,1
UOB Mighty Malaysia,Laïd Karaoui,هذا التطبيق أحسن بكثير... شكرا جزيلا,"03/07/2016, 13:24:42",,1,Not replied,5
UOB Mighty Malaysia,Hong Tong Neo,I can't see my available balance for my credit cards.,"03/10/2016, 18:37:09",,0,Not replied,3
UOB Mighty Malaysia,David Deng,Very friendly look. Next best to a teller which is going extinct soon...,"03/13/2016, 12:52:56",,0,Not replied,5
UOB Mighty Malaysia,Loh Jia Xin Eunice,User unfriendly.,"03/08/2016, 23:38:53",,0,Not replied,1
UOB Mighty Malaysia,Alicia Ng,It's much better. More user friendly. And of course the template is nice. Hahah,"03/13/2016, 16:39:42",,0,Not replied,5
UOB Mighty Malaysia,gb chew,Screenshot not allowed!,"03/07/2016, 14:53:56",,2,Not replied,1
UOB Mighty Malaysia,Muhamad Fauzi Jamaludin,Always use it and the latest update makes my mobile banking easier and faster.......,"03/05/2016, 22:05:54",,0,Not replied,5
UOB Mighty Malaysia,Yvonne Mah,Force Upgrade and not allowed to capture screenshot.,"03/07/2016, 10:53:59",,0,Not replied,2
UOB Mighty Malaysia,Yeo Steve,Not all functions can be used yet,"03/06/2016, 01:36:08",,0,Not replied,3
UOB Mighty Malaysia,Tsai Wei Fou,Cannot check previous month transaction!!,"03/10/2016, 00:03:49",,0,Not replied,1
UOB Mighty Malaysia,Sun Yi Soh,A little slower compared to the previous app.,"03/09/2016, 22:22:03",,0,Not replied,4
UOB Mighty Malaysia,A Google user,Don't disgrace the word upgrade.......,"03/12/2016, 07:52:01",,0,Not replied,1
UOB Mighty Malaysia,Soe Thura,I can't view bank transactions..,"03/07/2016, 18:56:03",,0,Not replied,3
UOB Mighty Malaysia,muhammad fadhlidaniel,Easy n useful.. where ever i go my uob always nearby me..,"03/16/2016, 19:25:47",,1,Not replied,5
UOB Mighty Malaysia,Bala murali,Good job thanks to creative team.,"03/07/2016, 19:56:37",,1,Not replied,4
UOB Mighty Malaysia,Sun Siliang,No bugs so far,"03/11/2016, 08:27:19",,0,Not replied,4
UOB Mighty Malaysia,#Hisham Ahmad,"Clean and clear interface, direct easy to understand and categorised.  I like it.","03/11/2016, 11:58:48",,0,Not replied,5
UOB Mighty Malaysia,mark tan,From your credit cards.,"03/10/2016, 19:27:43",,0,Not replied,3
UOB Mighty Malaysia,A Google user,Breeze to check account details & make transfer to favourite payees.,"03/05/2016, 21:09:48",,0,Not replied,4
UOB Mighty Malaysia,Anderson Chua,It does not load at all.,"03/10/2016, 16:53:21",,0,Not replied,1
UOB Mighty Malaysia,Ong Christine,The app is interactive and easy to use. Thank you!,"03/15/2016, 20:35:08",,0,Not replied,3
UOB Mighty Malaysia,Suharti Jamaludin,This is downgrading! Useless!!,"03/12/2016, 06:30:22",,0,Not replied,1
UOB Mighty Malaysia,Rayaaz Rangoonwala,Like it . Good job .,"03/12/2016, 23:42:38",,0,Not replied,5
UOB Mighty Malaysia,jing54 rahman,Well done smoother ang better........respond to fund transfer are faster.,"03/07/2016, 16:23:07",,0,Not replied,4
UOB Mighty Malaysia,P Keerthana,I like it the new version.,"03/08/2016, 11:42:31",,0,Not replied,4
UOB Mighty Malaysia,Junxian Zhang,Can't even log in. 0 star,"03/15/2016, 20:45:30",,0,Not replied,1
UOB Mighty Malaysia,Sandy Sandy,Not so great,"03/07/2016, 22:49:56",,0,Not replied,3
UOB Mighty Malaysia,Sharon Chee,Prefer the simple and straight forward navigation in previous version.,"03/12/2016, 10:54:49",,0,Not replied,1
UOB Mighty Malaysia,Lee Crystal,Not user friendly,"03/08/2016, 21:12:02",,0,Not replied,2
UOB Mighty Malaysia,Choo Wei Liang,Interface is terribly slow,"03/14/2016, 19:47:01",,0,Not replied,1
UOB Mighty Malaysia,PW584,Not user friendly,"03/09/2016, 21:00:54",,0,Not replied,1
UOB Mighty Malaysia,Gideon Hutagalung,Better than the previos one although I expect better.,"03/15/2016, 19:26:04",,0,Not replied,2
UOB Mighty Malaysia,Ricky Tan,Great apps very user friendly. Never fail,"03/09/2016, 23:39:13",,0,Not replied,5
UOB Mighty Malaysia,Ruby Chan,This is so much better than the old ap...well done uob,"03/05/2016, 22:55:48",,0,Not replied,5
UOB Mighty Malaysia,Saad Siddiqui,"Its nice and user friendly, interface is quite good.","03/09/2016, 21:46:54",,0,Not replied,4
UOB Mighty Malaysia,"Teo Zhao Liang, ivan",Can xfer monies.looking gd,"03/13/2016, 21:54:00",,0,Not replied,4
UOB Mighty Malaysia,Arunkumar K,Fantastic app to make life easier right from making payment and dining,"03/04/2016, 19:40:50","Hi Arunkumar K

Thanks for your positive feedback. Do continue to provide us with inputs at pfs.mobile@uobgroup.com so that we can continuously improve UOB Mighty.

Audwin on behalf of UOB PFS Mobile team",0,"11/16/2015, 01:03:30",5
UOB Mighty Malaysia,Acypav Z,I'm using note 4 and it works perfectly.,"03/07/2016, 04:05:01",,0,Not replied,5
UOB Mighty Malaysia,kengboon lim,Well done does all I need,"03/13/2016, 20:50:56",,0,Not replied,5
UOB Mighty Malaysia,Eric Tan,"It works, not much issue with it.","03/10/2016, 20:46:58",,0,Not replied,4
UOB Mighty Malaysia,Nur Amirah Imelda Marzuki,"Nice interface. However, would be better if screenshot is enabled.","03/09/2016, 21:12:59",,0,Not replied,4
UOB Mighty Malaysia,єժηα,Can't Screen Shot,"03/06/2016, 11:54:45",,0,Not replied,4
UOB Mighty Malaysia,John cherry,Very straight forward to use and clear cut.,"03/10/2016, 21:21:40",,0,Not replied,5
UOB Mighty Malaysia,Ena Dasri,Very sleek and modern! Easier to use too! Good job!!,"03/09/2016, 19:49:21",,0,Not replied,4
UOB Mighty Malaysia,Ando Ginting,Really helpful,"03/06/2016, 22:22:03",,1,Not replied,5
UOB Mighty Malaysia,Hyunduk Hwang,good to see and catch what i want to know,"03/07/2016, 22:19:08",,0,Not replied,5
UOB Mighty Malaysia,Basil Keen,Much easier than trying to use Internet version on phone,"03/07/2016, 11:31:41",,0,Not replied,5
UOB Mighty Malaysia,Ryan Yu,You guys are getting it,"03/04/2016, 20:17:10","Hi Ryan,
Thanks for your positive feedback. Do continue to provide us with inputs at pfs.mobile@uobgroup.com so that we can continuously improve UOB Mighty.

Audwin on behalf of UOB PFS Mobile team",0,"03/05/2016, 16:07:05",5
UOB Mighty Malaysia,Jia Wei Tan,Long loading time,"03/15/2016, 21:38:21",,0,Not replied,2
UOB Mighty Malaysia,Nesh Jeet,Previous was faster and better,"03/10/2016, 08:12:25",,0,Not replied,1
UOB Mighty Malaysia,Lawrence Foo Hee Twung,Keep it up,"03/08/2016, 17:56:02",,0,Not replied,4
UOB Mighty Malaysia,DeeNie Deenie,Cant transfer!,"03/12/2016, 13:41:39",,0,Not replied,1
UOB Mighty Malaysia,Chan Carol,Easy n simple to use.,"03/15/2016, 16:56:51",,0,Not replied,5
UOB Mighty Malaysia,Cindy Ong,Finally...something user friendly as compared to app before...,"03/05/2016, 21:22:15",,0,Not replied,5
UOB Mighty Malaysia,Noorazhar Noordin,Can check your balance easier now.,"03/08/2016, 13:38:24",,0,Not replied,4
UOB Mighty Malaysia,Veena Loh,Nice n easy to use.,"03/14/2016, 18:37:07",,0,Not replied,5
UOB Mighty Malaysia,Kai Ho,"Nice simple layout. Easy to use, understand and mighty.","03/15/2016, 08:40:38",,0,Not replied,5
UOB Mighty Malaysia,Avice Chai,Easy to use and very comprehensive compare to the previous app,"03/07/2016, 12:52:15",,0,Not replied,4
UOB Mighty Malaysia,Sim Fion,Cannot do anything yet.,"03/11/2016, 22:45:26",,0,Not replied,1
UOB Mighty Malaysia,Ghazali Hamzah,Better then the last one. Easier and convenient,"03/08/2016, 07:08:41",,0,Not replied,5
UOB Mighty Malaysia,Khee Tee Kee,I still prefer the old format. So used to it.,"03/06/2016, 17:58:39",,0,Not replied,4
UOB Mighty Malaysia,Goh Godfrey,Checking on my account balance is easlier with this new vision 👍👍👍,"03/11/2016, 18:18:53",,0,Not replied,4
UOB Mighty Malaysia,Tanveer Alam,Very satisfied with the update. Best banking app,"03/30/2016, 14:05:30",,0,Not replied,5
UOB Mighty Malaysia,arra mappe,More convenient and good looking app.,"03/04/2016, 21:37:05","Hi Arra Mappe,

Thanks for your positive feedback. Do continue to provide us with inputs at pfs.mobile@uobgroup.com so that we can continuously improve UOB Mighty.

Audwin on behalf of UOB PFS Mobile team",0,"03/05/2016, 16:07:18",5
UOB Mighty Malaysia,Zims ChocolateGirl,Better than the previous UOB app,"03/06/2016, 03:11:48",,0,Not replied,5
UOB Mighty Malaysia,Jocelyn Teng,Better accessing and easier to access,"03/07/2016, 12:31:41",,0,Not replied,4
UOB Mighty Malaysia,Linda Papo,User friendly and clean display,"03/15/2016, 15:24:29",,0,Not replied,4
UOB Mighty Malaysia,Jessica Mcy,Old vision is more easy than now,"03/14/2016, 12:53:17",,0,Not replied,1
UOB Mighty Malaysia,Alagu sundaram,I like it,"03/06/2016, 17:04:20",,0,Not replied,5
UOB Mighty Malaysia,Xinshun Xiao,I like the presentation,"03/05/2016, 22:45:52",,0,Not replied,5
UOB Mighty Malaysia,Toh WeiQing,Sleek and user interface is simple and powerful,"03/09/2016, 10:09:15",,0,Not replied,5
UOB Mighty Malaysia,Harini Sri Alisam,Good mobile app for internet banking and dine,"03/07/2016, 12:57:10",,0,Not replied,4
UOB Mighty Malaysia,Arthur Leong,So easy to use!,"03/11/2016, 14:49:32",,0,Not replied,5
UOB Mighty Malaysia,Jene Hee,Easy to use,"03/06/2016, 12:05:33",,0,Not replied,3
UOB Mighty Malaysia,Rohani Anang,I still prefer the old app.,"03/17/2016, 14:09:01",,0,Not replied,1
UOB Mighty Malaysia,Richard HARYONO,Where is the mobile cash menu??? Else 5* I would give you...,"03/08/2016, 14:01:28",,0,Not replied,4
UOB Mighty Malaysia,Javert Ong,Cool app,"03/10/2016, 08:18:18",,0,Not replied,4
UOB Mighty Malaysia,Vatsavai Subhadra Raju,Cool,"03/08/2016, 09:33:59",,0,Not replied,5
UOB Mighty Malaysia,AudreySH Tan,Very nice app and features,"03/16/2016, 19:05:53",,0,Not replied,5
UOB Mighty Malaysia,Diarfitri Zulkifli,Definitely improved and very fast,"03/12/2016, 10:38:33",,0,Not replied,5
UOB Mighty Malaysia,chua kia,不能用,"03/16/2016, 18:05:52",,0,Not replied,1
UOB Mighty Malaysia,Mustaffa Kamar,"Well done,fast n easy.","03/08/2016, 17:37:07",,0,Not replied,5
